Project Name,Project Type,Image Name,Image ID,Split,Upload Time,Image Width,Image Height,Model Name,Metadata,GT_Class,PRED_Class,Model_Correct,PRED_Confidence,Gt-PRED JSON
New project,classification,black_dal_0075.jpeg,13396973,train,Thu May 09 2024 05:15:23 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990043,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990043}"
New project,classification,black_dal_0022.jpeg,13396974,train,Thu May 09 2024 05:15:23 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989728,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989728}"
New project,classification,black_dal_0034.jpeg,13396976,train,Thu May 09 2024 05:15:24 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900836,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900836}"
New project,classification,black_dal_0063.jpeg,13396978,train,Thu May 09 2024 05:15:24 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990103,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990103}"
New project,classification,black_dal_0035.jpeg,13396979,dev,Thu May 09 2024 05:15:24 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902713,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902713}"
New project,classification,black_dal_0074.jpeg,13396980,train,Thu May 09 2024 05:15:24 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902177,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902177}"
New project,classification,black_dal_0062.jpeg,13396981,dev,Thu May 09 2024 05:15:24 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.999022,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.999022}"
New project,classification,black_dal_0058.jpeg,13396982,train,Thu May 09 2024 05:15:25 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989768,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989768}"
New project,classification,black_dal_0023.jpeg,13396983,train,Thu May 09 2024 05:15:25 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99896455,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99896455}"
New project,classification,black_dal_0019.jpeg,13396986,train,Thu May 09 2024 05:15:25 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989838,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989838}"
New project,classification,black_dal_0081.jpeg,13396987,train,Thu May 09 2024 05:15:26 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99896765,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99896765}"
New project,classification,black_dal_0039.jpeg,13396989,train,Thu May 09 2024 05:15:26 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.999019,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.999019}"
New project,classification,black_dal_0078.jpeg,13396990,train,Thu May 09 2024 05:15:26 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989943,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989943}"
New project,classification,black_dal_0097.jpeg,13396992,train,Thu May 09 2024 05:15:26 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9988129,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9988129}"
New project,classification,black_dal_0054.jpeg,13396993,dev,Thu May 09 2024 05:15:26 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989747,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989747}"
New project,classification,black_dal_0015.jpeg,13396994,dev,Thu May 09 2024 05:15:27 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99897975,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99897975}"
New project,classification,black_dal_0003.jpeg,13396995,dev,Thu May 09 2024 05:15:27 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989937,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989937}"
New project,classification,black_dal_0042.jpeg,13396996,train,Thu May 09 2024 05:15:27 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990244,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990244}"
New project,classification,kdiney_beans_0014.jpeg,13396997,train,Thu May 09 2024 05:15:34 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99900156,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99900156}"
New project,classification,kdiney_beans_0043.jpeg,13396998,train,Thu May 09 2024 05:15:34 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99890804,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99890804}"
New project,classification,kdiney_beans_0055.jpeg,13396999,train,Thu May 09 2024 05:15:34 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990282,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990282}"
New project,classification,kdiney_beans_0002.jpeg,13397000,dev,Thu May 09 2024 05:15:34 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989568,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989568}"
New project,classification,kdiney_beans_0079.jpeg,13397001,train,Thu May 09 2024 05:15:35 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99901426,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99901426}"
New project,classification,kdiney_beans_0096.jpeg,13397002,train,Thu May 09 2024 05:15:35 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99900323,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99900323}"
New project,classification,kdiney_beans_0038.jpeg,13397003,train,Thu May 09 2024 05:15:35 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.998998,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.998998}"
New project,classification,kdiney_beans_0080.jpeg,13397004,train,Thu May 09 2024 05:15:36 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99902534,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99902534}"
New project,classification,kdiney_beans_0018.jpeg,13397005,train,Thu May 09 2024 05:15:36 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99901223,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99901223}"
New project,classification,kdiney_beans_0059.jpeg,13397006,train,Thu May 09 2024 05:15:36 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99886787,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99886787}"
New project,classification,kdiney_beans_0075.jpeg,13397007,dev,Thu May 09 2024 05:15:36 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99899644,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99899644}"
New project,classification,kdiney_beans_0022.jpeg,13397008,dev,Thu May 09 2024 05:15:37 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989563,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989563}"
New project,classification,kdiney_beans_0063.jpeg,13397009,dev,Thu May 09 2024 05:15:37 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989761,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989761}"
New project,classification,kdiney_beans_0034.jpeg,13397010,train,Thu May 09 2024 05:15:37 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990275,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990275}"
New project,classification,kdiney_beans_0062.jpeg,13397011,train,Thu May 09 2024 05:15:37 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989926,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989926}"
New project,classification,kdiney_beans_0035.jpeg,13397012,train,Thu May 09 2024 05:15:37 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99900764,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99900764}"
New project,classification,kdiney_beans_0023.jpeg,13397013,train,Thu May 09 2024 05:15:38 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99900275,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99900275}"
New project,classification,kdiney_beans_0074.jpeg,13397014,dev,Thu May 09 2024 05:15:38 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99899954,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99899954}"
New project,classification,kdiney_beans_0058.jpeg,13397015,train,Thu May 09 2024 05:15:38 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9988788,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9988788}"
New project,classification,kdiney_beans_0019.jpeg,13397016,train,Thu May 09 2024 05:15:38 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99899787,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99899787}"
New project,classification,kdiney_beans_0081.jpeg,13397017,dev,Thu May 09 2024 05:15:39 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990007,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990007}"
New project,classification,kdiney_beans_0039.jpeg,13397018,train,Thu May 09 2024 05:15:39 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99899143,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99899143}"
New project,classification,kdiney_beans_0078.jpeg,13397019,dev,Thu May 09 2024 05:15:39 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99901175,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99901175}"
New project,classification,kdiney_beans_0003.jpeg,13397020,dev,Thu May 09 2024 05:15:40 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.998963,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.998963}"
New project,classification,kdiney_beans_0097.jpeg,13397021,train,Thu May 09 2024 05:15:40 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989951,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989951}"
New project,classification,kdiney_beans_0054.jpeg,13397022,train,Thu May 09 2024 05:15:40 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99901223,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99901223}"
New project,classification,kdiney_beans_0042.jpeg,13397023,train,Thu May 09 2024 05:15:40 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99896884,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99896884}"
New project,classification,kdiney_beans_0015.jpeg,13397024,train,Thu May 09 2024 05:15:41 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989673,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989673}"
New project,classification,kdiney_beans_0008.jpeg,13397025,train,Thu May 09 2024 05:15:41 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99901235,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99901235}"
New project,classification,kdiney_beans_0049.jpeg,13397026,dev,Thu May 09 2024 05:15:41 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99900764,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99900764}"
New project,classification,kdiney_beans_0073.jpeg,13397027,train,Thu May 09 2024 05:15:41 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989944,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989944}"
New project,classification,kdiney_beans_0024.jpeg,13397028,train,Thu May 09 2024 05:15:42 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99901116,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99901116}"
New project,classification,kdiney_beans_0032.jpeg,13397029,train,Thu May 09 2024 05:15:42 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99897087,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99897087}"
New project,classification,kdiney_beans_0012.jpeg,13397030,train,Thu May 09 2024 05:15:42 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990221,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990221}"
New project,classification,kdiney_beans_0065.jpeg,13397031,train,Thu May 09 2024 05:15:42 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989801,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989801}"
New project,classification,kdiney_beans_0045.jpeg,13397032,train,Thu May 09 2024 05:15:43 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99899536,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99899536}"
New project,classification,kdiney_beans_0053.jpeg,13397033,train,Thu May 09 2024 05:15:43 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990067,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990067}"
New project,classification,kdiney_beans_0028.jpeg,13397034,dev,Thu May 09 2024 05:15:43 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990256,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990256}"
New project,classification,kdiney_beans_0004.jpeg,13397035,train,Thu May 09 2024 05:15:43 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989875,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989875}"
New project,classification,kdiney_beans_0090.jpeg,13397036,train,Thu May 09 2024 05:15:43 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990181,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990181}"
New project,classification,kdiney_beans_0069.jpeg,13397037,train,Thu May 09 2024 05:15:44 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989662,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989662}"
New project,classification,kdiney_beans_0086.jpeg,13397038,train,Thu May 09 2024 05:15:44 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990318,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990318}"
New project,classification,kdiney_beans_0029.jpeg,13397039,train,Thu May 09 2024 05:15:44 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99902725,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99902725}"
New project,classification,kdiney_beans_0068.jpeg,13397040,train,Thu May 09 2024 05:15:45 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9988763,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9988763}"
New project,classification,kdiney_beans_0087.jpeg,13397041,train,Thu May 09 2024 05:15:45 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99902165,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99902165}"
New project,classification,kdiney_beans_0091.jpeg,13397042,train,Thu May 09 2024 05:15:45 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990283,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990283}"
New project,classification,kdiney_beans_0005.jpeg,13397043,dev,Thu May 09 2024 05:15:45 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989882,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989882}"
New project,classification,kdiney_beans_0013.jpeg,13397044,train,Thu May 09 2024 05:15:46 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990281,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990281}"
New project,classification,kdiney_beans_0052.jpeg,13397045,train,Thu May 09 2024 05:15:46 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989987,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989987}"
New project,classification,kdiney_beans_0044.jpeg,13397046,train,Thu May 09 2024 05:15:46 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99898845,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99898845}"
New project,classification,kdiney_beans_0064.jpeg,13397047,train,Thu May 09 2024 05:15:46 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.998998,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.998998}"
New project,classification,kdiney_beans_0033.jpeg,13397048,train,Thu May 09 2024 05:15:46 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990331,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990331}"
New project,classification,kdiney_beans_0009.jpeg,13397049,train,Thu May 09 2024 05:15:47 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990232,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990232}"
New project,classification,kdiney_beans_0025.jpeg,13397050,train,Thu May 09 2024 05:15:47 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990269,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990269}"
New project,classification,kdiney_beans_0072.jpeg,13397051,train,Thu May 09 2024 05:15:47 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989956,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989956}"
New project,classification,kdiney_beans_0048.jpeg,13397052,train,Thu May 09 2024 05:15:48 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989749,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989749}"
New project,classification,kdiney_beans_0088.jpeg,13397053,train,Thu May 09 2024 05:15:48 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99900204,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99900204}"
New project,classification,kdiney_beans_0026.jpeg,13397054,dev,Thu May 09 2024 05:15:48 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990018,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990018}"
New project,classification,kdiney_beans_0067.jpeg,13397055,train,Thu May 09 2024 05:15:48 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989242,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989242}"
New project,classification,kdiney_beans_0030.jpeg,13397056,dev,Thu May 09 2024 05:15:49 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99902415,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99902415}"
New project,classification,kdiney_beans_0071.jpeg,13397057,train,Thu May 09 2024 05:15:49 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99891496,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99891496}"
New project,classification,kdiney_beans_0084.jpeg,13397058,train,Thu May 09 2024 05:15:49 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99901366,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99901366}"
New project,classification,kdiney_beans_0051.jpeg,13397059,train,Thu May 09 2024 05:15:49 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.999003,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.999003}"
New project,classification,kdiney_beans_0092.jpeg,13397060,train,Thu May 09 2024 05:15:50 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990295,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990295}"
New project,classification,kdiney_beans_0006.jpeg,13397061,train,Thu May 09 2024 05:15:50 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989993,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989993}"
New project,classification,kdiney_beans_0047.jpeg,13397062,dev,Thu May 09 2024 05:15:50 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989371,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989371}"
New project,classification,kdiney_beans_0050.jpeg,13397063,train,Thu May 09 2024 05:15:50 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990024,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990024}"
New project,classification,kdiney_beans_0010.jpeg,13397064,train,Thu May 09 2024 05:15:51 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990068,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990068}"
New project,classification,kdiney_beans_0011.jpeg,13397065,train,Thu May 09 2024 05:15:51 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99899024,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99899024}"
New project,classification,kdiney_beans_0046.jpeg,13397066,train,Thu May 09 2024 05:15:51 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989796,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989796}"
New project,classification,kdiney_beans_0007.jpeg,13397068,train,Thu May 09 2024 05:15:51 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9989802,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9989802}"
New project,classification,kdiney_beans_0027.jpeg,13397069,train,Thu May 09 2024 05:15:51 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.9990181,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.9990181}"
New project,classification,kdiney_beans_0093.jpeg,13397070,train,Thu May 09 2024 05:15:52 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},kidney beans,kidney beans,true,0.99902165,"{""gtDefectName"":""kidney beans"",""predDefectName"":""kidney beans"",""predConfidence"":0.99902165}"
